entry_id	metagenome_name	taxon	coverage	taxonomic_level
3936	ML1	Thalassococcus	0.0	t_genus
3937	ML1	LPB0316	0.0	t_genus
3938	ML1	Lishizhenia	0.0	t_genus
3939	ML1	Litoricola	0.0	t_genus
3940	ML1	Marinobacterium	0.0	t_genus
3941	ML1	Marinomonas	0.0	t_genus
3942	ML1	Neptunomonas	0.0	t_genus
3943	ML1	Polaribacter	0.0	t_genus
3944	ML1	Pseudoalteromonas	0.0	t_genus
3945	ML1	QY30	0.0	t_genus
3946	ML1	Thalassobacter	0.0	t_genus
3947	ML1	Thalassotalea	0.0	t_genus
3948	ML1	Dasania	0.0	t_genus
3949	ML1	Gramella	0.0	t_genus
3950	ML1	TMED220	0.0	t_genus
3951	ML1	Aliiroseovarius	0.0	t_genus
3952	ML1	Bacterioplanoides	0.0	t_genus
3953	ML1	Brumimicrobium	0.0	t_genus
3954	ML1	CAIUKX01	0.0	t_genus
3955	ML1	CAJXSO01	0.0	t_genus
3956	ML1	CAJXZP01	0.0	t_genus
3957	ML1	Cognatishimia	0.0	t_genus
3958	ML1	Crocinitomix	0.0	t_genus
3959	ML1	JAILYN01	0.0	t_genus
3960	ML1	JALRIV01	0.0	t_genus
3961	ML1	MAG-120531	0.0	t_genus
3962	ML1	Phaeocystidibacter	0.0	t_genus
3963	ML1	Pseudophaeobacter	0.0	t_genus
3964	ML1	Sagittula	0.0	t_genus
3965	ML1	Tropicibacter	0.0	t_genus
3966	ML1	UBA6770	0.0	t_genus
3967	ML1	UBA7405	0.0	t_genus
3968	ML2	Luminiphilus	56.36969045629666	t_genus
3969	ML2	UBA3439	23.30142857142857	t_genus
3970	ML2	HIMB30	22.786683107274968	t_genus
3971	ML2	SCGC-AAA076-P13	21.628787871799094	t_genus
3972	ML2	HIMB11	21.33864084797871	t_genus
3973	ML2	LGRT01	16.998614958448755	t_genus
3974	ML2	RCC307	15.323790718210361	t_genus
3975	ML2	TMED112	13.525376333271858	t_genus
3976	ML2	UBA8309	13.078302687050876	t_genus
3977	ML2	Parasynechococcus	13.06006613347602	t_genus
3978	ML2	CACNYO01	11.746860500102935	t_genus
3979	ML2	JADHLI01	11.483573955996205	t_genus
3980	ML2	Marinisoma	10.954545454545455	t_genus
3981	ML2	Synechococcus_C	10.131373873873873	t_genus
3982	ML2	UBA7985	9.968730849368795	t_genus
3983	ML2	UBA4421	9.30107594484038	t_genus
3984	ML2	Pelagibacter	9.04186302413836	t_genus
3985	ML2	UBA1275	8.10942956926659	t_genus
3986	ML2	Actinomarina	6.084184651996587	t_genus
3987	ML2	UBA5951	6.023192360163711	t_genus
3988	ML2	Pontimonas	5.785420944558521	t_genus
3989	ML2	RGAU01	5.401739130434783	t_genus
3990	ML2	Glaciecola	4.74015748031496	t_genus
3991	ML2	UBA7446	4.482072174022382	t_genus
3992	ML2	MGIIa-L2	4.315914489311164	t_genus
3993	ML2	MED-G14	4.077087029143641	t_genus
3994	ML2	UBA7445	4.070621468926554	t_genus
3995	ML2	UBA724	3.9946524064171123	t_genus
3996	ML2	D2472	3.23855421686747	t_genus
3997	ML2	UBA11869	3.167682926829268	t_genus
3998	ML2	Pelagibacter_A	3.1376447876447875	t_genus
3999	ML2	UBA12202	2.8725806451612903	t_genus
4000	ML2	MED-G116	2.691034482758621	t_genus
4001	ML2	HIMB114	2.529128672745694	t_genus
4002	ML2	UBA7378	2.248995983935743	t_genus
4003	ML2	TMED13	2.227536231884058	t_genus
4004	ML2	Micropelagos	2.128735632183908	t_genus
4005	ML2	AAA536-G10	2.0627364981080154	t_genus
4006	ML2	UBA11891	2.0439121756487024	t_genus
4007	ML2	HIMB100	1.7162162162162162	t_genus
4008	ML2	MED-G10	1.5646437994722955	t_genus
4009	ML2	Marinobacter	1.2262996941896025	t_genus
4010	ML2	UBA9320	1.1176470588235294	t_genus
4011	ML2	MS024-2A	1.0842767295597484	t_genus
4012	ML2	CAIKAF01	1.060475161987041	t_genus
4013	ML2	UBA1172	1.0065189048239895	t_genus
4014	ML2	UBA7377	0.9709821428571429	t_genus
4015	ML2	Bermanella	0.9676190476190476	t_genus
4016	ML2	TMED62	0.912739965095986	t_genus
4017	ML2	UBA8316	0.9097909790979097	t_genus
4018	ML2	UBA7441	0.8710801393728222	t_genus
4019	ML2	TMED25	0.8504672897196262	t_genus
4020	ML2	HTCC2207	0.8361204013377926	t_genus
4021	ML2	HIMB59	0.7735042735042735	t_genus
4022	ML2	GCA-2690565	0.7565485362095532	t_genus
4023	ML2	Mangrovimonas_A	0.5624195624195624	t_genus
4024	ML2	Zunongwangia	0.4209827357237716	t_genus
4025	ML2	MB11C04	0.0	t_genus
4026	ML2	MED-G17	0.0	t_genus
4027	ML2	UBA8296	0.0	t_genus
4028	ML2	UBA8317	0.0	t_genus
4029	ML2	UBA9659	0.0	t_genus
4030	ML2	JCVI-SCAAA005	0.0	t_genus
4031	ML2	MED-G20	0.0	t_genus
4032	ML2	Marisimplicoccus	0.0	t_genus
4033	ML2	Poseidonia	0.0	t_genus
4034	ML2	QWPN01	0.0	t_genus
4035	ML2	S36-B12	0.0	t_genus
4036	ML2	UBA1268	0.0	t_genus
4037	ML2	UBA8649	0.0	t_genus
4038	ML2	UBA9145	0.0	t_genus
4039	ML2	Xanthomarina	0.0	t_genus
4040	ML2	Alteromonas	0.0	t_genus
4041	ML2	CACLCV01	0.0	t_genus
4042	ML2	Cellvibrio	0.0	t_genus
4043	ML2	Croceibacter	0.0	t_genus
4044	ML2	Halioglobus	0.0	t_genus
4045	ML2	JACORV01	0.0	t_genus
4046	ML2	M30B53	0.0	t_genus
4047	ML2	Maricaulis	0.0	t_genus
4048	ML2	QHCF01	0.0	t_genus
4049	ML2	Stieleria	0.0	t_genus
4050	ML2	AM-2324	0.0	t_genus
4051	ML2	Croceimicrobium	0.0	t_genus
4052	ML2	Croceivirga	0.0	t_genus
4053	ML2	Erythrobacter	0.0	t_genus
4054	ML2	GCA-2684655	0.0	t_genus
4055	ML2	Henriciella	0.0	t_genus
4056	ML2	JALEHC01	0.0	t_genus
4057	ML2	Oceanicaulis	0.0	t_genus
4058	ML2	Phaeobacter	0.0	t_genus
4059	ML2	Phaeodactylibacter	0.0	t_genus
4060	ML2	RFXV01	0.0	t_genus
4061	ML2	Spongiibacter	0.0	t_genus
4062	ML2	Thalassobius	0.0	t_genus
4063	ML2	Unknown_genera	0.0	t_genus
4064	ML2	VXNE01	0.0	t_genus
4065	ML2	Vibrio	0.0	t_genus
4066	ML2	BACL14	0.0	t_genus
4067	ML2	JAHWJY01	0.0	t_genus
4068	ML2	UBA10364	0.0	t_genus
4069	ML2	UBA1858	0.0	t_genus
4070	ML2	UBA3478	0.0	t_genus
4071	ML2	Alcanivorax	0.0	t_genus
4072	ML2	Arcticimaribacter	0.0	t_genus
4073	ML2	JAHEJA01	0.0	t_genus
4074	ML2	JALRHZ01	0.0	t_genus
4075	ML2	M30B80	0.0	t_genus
4076	ML2	Marivivens	0.0	t_genus
4077	ML2	Neptuniibacter	0.0	t_genus
4078	ML2	Oleispira	0.0	t_genus
4079	ML2	PZPK01	0.0	t_genus
4080	ML2	Psychrosphaera	0.0	t_genus
4081	ML2	Roseinatronobacter	0.0	t_genus
4082	ML2	Sulfitobacter	0.0	t_genus
4083	ML2	Thalassococcus	0.0	t_genus
4084	ML2	LPB0316	0.0	t_genus
4085	ML2	Lishizhenia	0.0	t_genus
4086	ML2	Litoricola	0.0	t_genus
4087	ML2	Marinobacterium	0.0	t_genus
4088	ML2	Marinomonas	0.0	t_genus
4089	ML2	Neptunomonas	0.0	t_genus
4090	ML2	Polaribacter	0.0	t_genus
4091	ML2	Pseudoalteromonas	0.0	t_genus
4092	ML2	QY30	0.0	t_genus
4093	ML2	Thalassobacter	0.0	t_genus
4094	ML2	Thalassotalea	0.0	t_genus
4095	ML2	Dasania	0.0	t_genus
4096	ML2	Gramella	0.0	t_genus
4097	ML2	TMED220	0.0	t_genus
4098	ML2	Aliiroseovarius	0.0	t_genus
4099	ML2	Bacterioplanoides	0.0	t_genus
4100	ML2	Brumimicrobium	0.0	t_genus
4101	ML2	CAIUKX01	0.0	t_genus
4102	ML2	CAJXSO01	0.0	t_genus
4103	ML2	CAJXZP01	0.0	t_genus
4104	ML2	Cognatishimia	0.0	t_genus
4105	ML2	Crocinitomix	0.0	t_genus
4106	ML2	JAILYN01	0.0	t_genus
4107	ML2	JALRIV01	0.0	t_genus
4108	ML2	MAG-120531	0.0	t_genus
4109	ML2	Phaeocystidibacter	0.0	t_genus
4110	ML2	Pseudophaeobacter	0.0	t_genus
4111	ML2	Sagittula	0.0	t_genus
4112	ML2	Tropicibacter	0.0	t_genus
4113	ML2	UBA6770	0.0	t_genus
4114	ML2	UBA7405	0.0	t_genus
4115	ML3	Luminiphilus	333.40856598102135	t_genus
4116	ML3	SCGC-AAA076-P13	195.79665016292924	t_genus
4117	ML3	TMED112	113.81972743660847	t_genus
4118	ML3	HIMB11	109.07308527131784	t_genus
4119	ML3	UBA3439	95.73932253313697	t_genus
4120	ML3	CACNYO01	88.80575632629962	t_genus
4121	ML3	HIMB30	88.73522458628841	t_genus
4122	ML3	RCC307	86.76397191820718	t_genus
4123	ML3	Marinisoma	85.8161068439757	t_genus
4124	ML3	UBA8309	80.81625990652998	t_genus
4125	ML3	LGRT01	78.3409090909091	t_genus
4126	ML3	Pelagibacter	72.14850568016044	t_genus
4127	ML3	Parasynechococcus	70.93282299275864	t_genus
4128	ML3	UBA1275	54.08118556701031	t_genus
4129	ML3	JADHLI01	53.51648522681384	t_genus
4130	ML3	Synechococcus_C	49.766341341341345	t_genus
4131	ML3	UBA7446	46.81977765759778	t_genus
4132	ML3	Pontimonas	46.227526829862754	t_genus
4133	ML3	UBA4421	40.7473098122732	t_genus
4134	ML3	MED-G14	40.49423517979413	t_genus
4135	ML3	AAA536-G10	38.29330243848615	t_genus
4136	ML3	Actinomarina	33.45907391429393	t_genus
4137	ML3	HIMB114	30.69658406631513	t_genus
4138	ML3	UBA7985	27.701086956521742	t_genus
4139	ML3	UBA5951	24.726105563480743	t_genus
4140	ML3	D2472	23.74867021276596	t_genus
4141	ML3	UBA7377	21.05739238927012	t_genus
4142	ML3	UBA7445	21.014965986394557	t_genus
4143	ML3	UBA12202	20.47410358565737	t_genus
4144	ML3	MED-G116	20.31560283687943	t_genus
4145	ML3	UBA724	18.027428571428572	t_genus
4146	ML3	TMED25	17.49993653338678	t_genus
4147	ML3	TMED13	16.688729874776385	t_genus
4148	ML3	UBA8296	15.780689655172413	t_genus
4149	ML3	MGIIa-L2	14.12206572769953	t_genus
4150	ML3	RGAU01	13.631656804733728	t_genus
4151	ML3	UBA11869	13.440654843110504	t_genus
4152	ML3	TMED62	13.280561122244489	t_genus
4153	ML3	HIMB59	12.179078014184396	t_genus
4154	ML3	Glaciecola	11.117216117216117	t_genus
4155	ML3	UBA7378	10.215151515151515	t_genus
4156	ML3	UBA8316	8.819628647214854	t_genus
4157	ML3	MED-G10	8.767241379310345	t_genus
4158	ML3	MED-G17	7.770440251572327	t_genus
4159	ML3	Mangrovimonas_A	7.546031746031746	t_genus
4160	ML3	UBA9320	7.391008174386921	t_genus
4161	ML3	Micropelagos	7.222513089005235	t_genus
4162	ML3	Pelagibacter_A	6.730434782608696	t_genus
4163	ML3	UBA8317	6.04424778761062	t_genus
4164	ML3	UBA7441	5.8983739837398375	t_genus
4165	ML3	MS024-2A	5.8	t_genus
4166	ML3	HIMB100	5.6441441441441444	t_genus
4167	ML3	UBA1172	5.500658761528327	t_genus
4168	ML3	HTCC2207	4.377906976744186	t_genus
4169	ML3	Bermanella	4.1433278418451405	t_genus
4170	ML3	GCA-2690565	2.8746268656716416	t_genus
4171	ML3	UBA9659	2.7376344086021507	t_genus
4172	ML3	CAIKAF01	2.576725025746653	t_genus
4173	ML3	UBA11891	1.8884026258205688	t_genus
4174	ML3	Marinobacter	1.5291411042944785	t_genus
4175	ML3	Zunongwangia	1.2870090634441087	t_genus
4176	ML3	MB11C04	0.0	t_genus
4177	ML3	JCVI-SCAAA005	0.0	t_genus
4178	ML3	MED-G20	0.0	t_genus
4179	ML3	Marisimplicoccus	0.0	t_genus
4180	ML3	Poseidonia	0.0	t_genus
4181	ML3	QWPN01	0.0	t_genus
4182	ML3	S36-B12	0.0	t_genus
4183	ML3	UBA1268	0.0	t_genus
4184	ML3	UBA8649	0.0	t_genus
4185	ML3	UBA9145	0.0	t_genus
4186	ML3	Xanthomarina	0.0	t_genus
4187	ML3	Alteromonas	0.0	t_genus
4188	ML3	CACLCV01	0.0	t_genus
4189	ML3	Cellvibrio	0.0	t_genus
4190	ML3	Croceibacter	0.0	t_genus
4191	ML3	Halioglobus	0.0	t_genus
4192	ML3	JACORV01	0.0	t_genus
4193	ML3	M30B53	0.0	t_genus
4194	ML3	Maricaulis	0.0	t_genus
4195	ML3	QHCF01	0.0	t_genus
4196	ML3	Stieleria	0.0	t_genus
4197	ML3	AM-2324	0.0	t_genus
4198	ML3	Croceimicrobium	0.0	t_genus
4199	ML3	Croceivirga	0.0	t_genus
4200	ML3	Erythrobacter	0.0	t_genus
4201	ML3	GCA-2684655	0.0	t_genus
4202	ML3	Henriciella	0.0	t_genus
4203	ML3	JALEHC01	0.0	t_genus
4204	ML3	Oceanicaulis	0.0	t_genus
4205	ML3	Phaeobacter	0.0	t_genus
4206	ML3	Phaeodactylibacter	0.0	t_genus
4207	ML3	RFXV01	0.0	t_genus
4208	ML3	Spongiibacter	0.0	t_genus
4209	ML3	Thalassobius	0.0	t_genus
4210	ML3	Unknown_genera	0.0	t_genus
4211	ML3	VXNE01	0.0	t_genus
4212	ML3	Vibrio	0.0	t_genus
4213	ML3	BACL14	0.0	t_genus
4214	ML3	JAHWJY01	0.0	t_genus
4215	ML3	UBA10364	0.0	t_genus
4216	ML3	UBA1858	0.0	t_genus
4217	ML3	UBA3478	0.0	t_genus
4218	ML3	Alcanivorax	0.0	t_genus
4219	ML3	Arcticimaribacter	0.0	t_genus
4220	ML3	JAHEJA01	0.0	t_genus
4221	ML3	JALRHZ01	0.0	t_genus
4222	ML3	M30B80	0.0	t_genus
4223	ML3	Marivivens	0.0	t_genus
4224	ML3	Neptuniibacter	0.0	t_genus
4225	ML3	Oleispira	0.0	t_genus
4226	ML3	PZPK01	0.0	t_genus
4227	ML3	Psychrosphaera	0.0	t_genus
4228	ML3	Roseinatronobacter	0.0	t_genus
4229	ML3	Sulfitobacter	0.0	t_genus
4230	ML3	Thalassococcus	0.0	t_genus
4231	ML3	LPB0316	0.0	t_genus
4232	ML3	Lishizhenia	0.0	t_genus
4233	ML3	Litoricola	0.0	t_genus
4234	ML3	Marinobacterium	0.0	t_genus
4235	ML3	Marinomonas	0.0	t_genus
4236	ML3	Neptunomonas	0.0	t_genus
4237	ML3	Polaribacter	0.0	t_genus
4238	ML3	Pseudoalteromonas	0.0	t_genus
4239	ML3	QY30	0.0	t_genus
4240	ML3	Thalassobacter	0.0	t_genus
4241	ML3	Thalassotalea	0.0	t_genus
4242	ML3	Dasania	0.0	t_genus
4243	ML3	Gramella	0.0	t_genus
4244	ML3	TMED220	0.0	t_genus
4245	ML3	Aliiroseovarius	0.0	t_genus
4246	ML3	Bacterioplanoides	0.0	t_genus
4247	ML3	Brumimicrobium	0.0	t_genus
4248	ML3	CAIUKX01	0.0	t_genus
4249	ML3	CAJXSO01	0.0	t_genus
4250	ML3	CAJXZP01	0.0	t_genus
4251	ML3	Cognatishimia	0.0	t_genus
4252	ML3	Crocinitomix	0.0	t_genus
4253	ML3	JAILYN01	0.0	t_genus
4254	ML3	JALRIV01	0.0	t_genus
4255	ML3	MAG-120531	0.0	t_genus
4256	ML3	Phaeocystidibacter	0.0	t_genus
4257	ML3	Pseudophaeobacter	0.0	t_genus
4258	ML3	Sagittula	0.0	t_genus
4259	ML3	Tropicibacter	0.0	t_genus
4260	ML3	UBA6770	0.0	t_genus
4261	ML3	UBA7405	0.0	t_genus
4262	SC1	Luminiphilus	54.80433329401124	t_genus
4263	SC1	HIMB11	40.158208955223884	t_genus
4264	SC1	Alteromonas	34.093415007656965	t_genus
4265	SC1	Pontimonas	31.778185099543172	t_genus
4266	SC1	RCC307	30.25609756097561	t_genus
4267	SC1	Halioglobus	25.038585209003216	t_genus
4268	SC1	Parasynechococcus	17.667796610169493	t_genus
4269	SC1	UBA8317	17.5	t_genus
4270	SC1	Synechococcus_C	17.009273570324574	t_genus
4271	SC1	Pelagibacter_A	14.868795310995173	t_genus
4272	SC1	UBA3439	13.71830985915493	t_genus
4273	SC1	Pelagibacter	13.218989280245022	t_genus
4274	SC1	UBA4421	12.293544457978076	t_genus
4275	SC1	UBA8309	10.100582970945988	t_genus
4276	SC1	JACORV01	8.059386973180077	t_genus
4277	SC1	UBA5951	6.834886817576565	t_genus
4278	SC1	CACNYO01	6.258064516129032	t_genus
4279	SC1	RGAU01	5.786096256684492	t_genus
4280	SC1	Glaciecola	5.731182795698925	t_genus
4281	SC1	M30B53	5.645951444113539	t_genus
4282	SC1	QHCF01	5.1593794076163615	t_genus
4283	SC1	HIMB59	4.76595744680851	t_genus
4284	SC1	UBA1268	4.352422907488987	t_genus
4285	SC1	UBA8296	4.115902964959568	t_genus
4286	SC1	UBA12202	3.4791666666666665	t_genus
4287	SC1	CACLCV01	3.0453972257250945	t_genus
4288	SC1	Cellvibrio	2.8454545454545452	t_genus
4289	SC1	Maricaulis	2.6189839572192515	t_genus
4290	SC1	UBA1172	1.9689119170984455	t_genus
4291	SC1	Croceibacter	1.725765306122449	t_genus
4292	SC1	Stieleria	1.3725231175693526	t_genus
4293	SC1	HIMB30	0.0	t_genus
4294	SC1	AAA536-G10	0.0	t_genus
4295	SC1	Actinomarina	0.0	t_genus
4296	SC1	Bermanella	0.0	t_genus
4297	SC1	CAIKAF01	0.0	t_genus
4298	SC1	D2472	0.0	t_genus
4299	SC1	HIMB100	0.0	t_genus
4300	SC1	HIMB114	0.0	t_genus
4301	SC1	JADHLI01	0.0	t_genus
4302	SC1	JCVI-SCAAA005	0.0	t_genus
4303	SC1	MED-G10	0.0	t_genus
4304	SC1	MED-G116	0.0	t_genus
4305	SC1	MED-G14	0.0	t_genus
4306	SC1	MED-G17	0.0	t_genus
4307	SC1	MED-G20	0.0	t_genus
4308	SC1	MGIIa-L2	0.0	t_genus
4309	SC1	MS024-2A	0.0	t_genus
4310	SC1	Marinisoma	0.0	t_genus
4311	SC1	Marisimplicoccus	0.0	t_genus
4312	SC1	Poseidonia	0.0	t_genus
4313	SC1	QWPN01	0.0	t_genus
4314	SC1	S36-B12	0.0	t_genus
4315	SC1	SCGC-AAA076-P13	0.0	t_genus
4316	SC1	TMED112	0.0	t_genus
4317	SC1	TMED25	0.0	t_genus
4318	SC1	UBA11869	0.0	t_genus
4319	SC1	UBA1275	0.0	t_genus
4320	SC1	UBA724	0.0	t_genus
4321	SC1	UBA7377	0.0	t_genus
4322	SC1	UBA7378	0.0	t_genus
4323	SC1	UBA7445	0.0	t_genus
4324	SC1	UBA7446	0.0	t_genus
4325	SC1	UBA7985	0.0	t_genus
4326	SC1	UBA8316	0.0	t_genus
4327	SC1	UBA8649	0.0	t_genus
4328	SC1	UBA9145	0.0	t_genus
4329	SC1	UBA9659	0.0	t_genus
4330	SC1	Xanthomarina	0.0	t_genus
4331	SC1	GCA-2690565	0.0	t_genus
4332	SC1	HTCC2207	0.0	t_genus
4333	SC1	LGRT01	0.0	t_genus
4334	SC1	MB11C04	0.0	t_genus
4335	SC1	Mangrovimonas_A	0.0	t_genus
4336	SC1	Marinobacter	0.0	t_genus
4337	SC1	Micropelagos	0.0	t_genus
4338	SC1	TMED13	0.0	t_genus
4339	SC1	TMED62	0.0	t_genus
4340	SC1	UBA11891	0.0	t_genus
4341	SC1	UBA7441	0.0	t_genus
4342	SC1	UBA9320	0.0	t_genus
4343	SC1	Zunongwangia	0.0	t_genus
4344	SC1	AM-2324	0.0	t_genus
4345	SC1	Croceimicrobium	0.0	t_genus
4346	SC1	Croceivirga	0.0	t_genus
4347	SC1	Erythrobacter	0.0	t_genus
4348	SC1	GCA-2684655	0.0	t_genus
4349	SC1	Henriciella	0.0	t_genus
4350	SC1	JALEHC01	0.0	t_genus
4351	SC1	Oceanicaulis	0.0	t_genus
4352	SC1	Phaeobacter	0.0	t_genus
4353	SC1	Phaeodactylibacter	0.0	t_genus
4354	SC1	RFXV01	0.0	t_genus
4355	SC1	Spongiibacter	0.0	t_genus
4356	SC1	Thalassobius	0.0	t_genus
4357	SC1	Unknown_genera	0.0	t_genus
4358	SC1	VXNE01	0.0	t_genus
4359	SC1	Vibrio	0.0	t_genus
4360	SC1	BACL14	0.0	t_genus
4361	SC1	JAHWJY01	0.0	t_genus
4362	SC1	UBA10364	0.0	t_genus
4363	SC1	UBA1858	0.0	t_genus
4364	SC1	UBA3478	0.0	t_genus
4365	SC1	Alcanivorax	0.0	t_genus
4366	SC1	Arcticimaribacter	0.0	t_genus
4367	SC1	JAHEJA01	0.0	t_genus
4368	SC1	JALRHZ01	0.0	t_genus
4369	SC1	M30B80	0.0	t_genus
4370	SC1	Marivivens	0.0	t_genus
4371	SC1	Neptuniibacter	0.0	t_genus
4372	SC1	Oleispira	0.0	t_genus
4373	SC1	PZPK01	0.0	t_genus
4374	SC1	Psychrosphaera	0.0	t_genus
4375	SC1	Roseinatronobacter	0.0	t_genus
4376	SC1	Sulfitobacter	0.0	t_genus
4377	SC1	Thalassococcus	0.0	t_genus
4378	SC1	LPB0316	0.0	t_genus
4379	SC1	Lishizhenia	0.0	t_genus
4380	SC1	Litoricola	0.0	t_genus
4381	SC1	Marinobacterium	0.0	t_genus
4382	SC1	Marinomonas	0.0	t_genus
4383	SC1	Neptunomonas	0.0	t_genus
4384	SC1	Polaribacter	0.0	t_genus
4385	SC1	Pseudoalteromonas	0.0	t_genus
4386	SC1	QY30	0.0	t_genus
4387	SC1	Thalassobacter	0.0	t_genus
4388	SC1	Thalassotalea	0.0	t_genus
4389	SC1	Dasania	0.0	t_genus
4390	SC1	Gramella	0.0	t_genus
4391	SC1	TMED220	0.0	t_genus
4392	SC1	Aliiroseovarius	0.0	t_genus
4393	SC1	Bacterioplanoides	0.0	t_genus
4394	SC1	Brumimicrobium	0.0	t_genus
4395	SC1	CAIUKX01	0.0	t_genus
4396	SC1	CAJXSO01	0.0	t_genus
4397	SC1	CAJXZP01	0.0	t_genus
4398	SC1	Cognatishimia	0.0	t_genus
4399	SC1	Crocinitomix	0.0	t_genus
4400	SC1	JAILYN01	0.0	t_genus
4401	SC1	JALRIV01	0.0	t_genus
4402	SC1	MAG-120531	0.0	t_genus
4403	SC1	Phaeocystidibacter	0.0	t_genus
4404	SC1	Pseudophaeobacter	0.0	t_genus
4405	SC1	Sagittula	0.0	t_genus
4406	SC1	Tropicibacter	0.0	t_genus
4407	SC1	UBA6770	0.0	t_genus
4408	SC1	UBA7405	0.0	t_genus
4409	SC2	Luminiphilus	49.20436706150992	t_genus
4410	SC2	Pontimonas	45.87603119844008	t_genus
4411	SC2	Halioglobus	41.15277777777778	t_genus
4412	SC2	HIMB11	38.47018030513176	t_genus
4413	SC2	Croceibacter	38.41463414634146	t_genus
4414	SC2	RCC307	30.22473867595819	t_genus
4415	SC2	Alteromonas	28.28056112224449	t_genus
4416	SC2	Parasynechococcus	18.835443037974684	t_genus
4417	SC2	Synechococcus_C	18.63019693654267	t_genus
4418	SC2	Pelagibacter_A	14.42124734721454	t_genus
4419	SC2	UBA3439	13.30039011703511	t_genus
4420	SC2	CACNYO01	11.414319248826292	t_genus
4421	SC2	JACORV01	11.188767550702028	t_genus
4422	SC2	UBA8317	9.738562091503267	t_genus
4423	SC2	QHCF01	7.990909090909091	t_genus
4424	SC2	UBA4421	7.676975945017182	t_genus
4425	SC2	UBA8309	7.213669650829729	t_genus
4426	SC2	UBA5951	7.0423728813559325	t_genus
4427	SC2	HIMB59	5.487603305785124	t_genus
4428	SC2	Glaciecola	5.018957345971564	t_genus
4429	SC2	M30B53	4.818084581207833	t_genus
4430	SC2	UBA8296	4.386754966887417	t_genus
4431	SC2	Pelagibacter	3.795711060948081	t_genus
4432	SC2	RGAU01	3.2679738562091503	t_genus
4433	SC2	UBA1172	2.4328767123287673	t_genus
4434	SC2	Stieleria	2.297590361445783	t_genus
4435	SC2	CACLCV01	1.7402945113788488	t_genus
4436	SC2	UBA1268	1.268186753528773	t_genus
4437	SC2	UBA12202	1.2642487046632125	t_genus
4438	SC2	Cellvibrio	1.1885964912280702	t_genus
4439	SC2	Maricaulis	0.7886792452830189	t_genus
4440	SC2	HIMB30	0.0	t_genus
4441	SC2	AAA536-G10	0.0	t_genus
4442	SC2	Actinomarina	0.0	t_genus
4443	SC2	Bermanella	0.0	t_genus
4444	SC2	CAIKAF01	0.0	t_genus
4445	SC2	D2472	0.0	t_genus
4446	SC2	HIMB100	0.0	t_genus
4447	SC2	HIMB114	0.0	t_genus
4448	SC2	JADHLI01	0.0	t_genus
4449	SC2	JCVI-SCAAA005	0.0	t_genus
4450	SC2	MED-G10	0.0	t_genus
4451	SC2	MED-G116	0.0	t_genus
4452	SC2	MED-G14	0.0	t_genus
4453	SC2	MED-G17	0.0	t_genus
4454	SC2	MED-G20	0.0	t_genus
4455	SC2	MGIIa-L2	0.0	t_genus
4456	SC2	MS024-2A	0.0	t_genus
4457	SC2	Marinisoma	0.0	t_genus
4458	SC2	Marisimplicoccus	0.0	t_genus
4459	SC2	Poseidonia	0.0	t_genus
4460	SC2	QWPN01	0.0	t_genus
4461	SC2	S36-B12	0.0	t_genus
4462	SC2	SCGC-AAA076-P13	0.0	t_genus
4463	SC2	TMED112	0.0	t_genus
4464	SC2	TMED25	0.0	t_genus
4465	SC2	UBA11869	0.0	t_genus
4466	SC2	UBA1275	0.0	t_genus
4467	SC2	UBA724	0.0	t_genus
4468	SC2	UBA7377	0.0	t_genus
4469	SC2	UBA7378	0.0	t_genus
4470	SC2	UBA7445	0.0	t_genus
4471	SC2	UBA7446	0.0	t_genus
4472	SC2	UBA7985	0.0	t_genus
4473	SC2	UBA8316	0.0	t_genus
4474	SC2	UBA8649	0.0	t_genus
4475	SC2	UBA9145	0.0	t_genus
4476	SC2	UBA9659	0.0	t_genus
4477	SC2	Xanthomarina	0.0	t_genus
4478	SC2	GCA-2690565	0.0	t_genus
4479	SC2	HTCC2207	0.0	t_genus
4480	SC2	LGRT01	0.0	t_genus
4481	SC2	MB11C04	0.0	t_genus
4482	SC2	Mangrovimonas_A	0.0	t_genus
4483	SC2	Marinobacter	0.0	t_genus
4484	SC2	Micropelagos	0.0	t_genus
4485	SC2	TMED13	0.0	t_genus
4486	SC2	TMED62	0.0	t_genus
4487	SC2	UBA11891	0.0	t_genus
4488	SC2	UBA7441	0.0	t_genus
4489	SC2	UBA9320	0.0	t_genus
4490	SC2	Zunongwangia	0.0	t_genus
4491	SC2	AM-2324	0.0	t_genus
4492	SC2	Croceimicrobium	0.0	t_genus
4493	SC2	Croceivirga	0.0	t_genus
4494	SC2	Erythrobacter	0.0	t_genus
4495	SC2	GCA-2684655	0.0	t_genus
4496	SC2	Henriciella	0.0	t_genus
4497	SC2	JALEHC01	0.0	t_genus
4498	SC2	Oceanicaulis	0.0	t_genus
4499	SC2	Phaeobacter	0.0	t_genus
4500	SC2	Phaeodactylibacter	0.0	t_genus
4501	SC2	RFXV01	0.0	t_genus
4502	SC2	Spongiibacter	0.0	t_genus
4503	SC2	Thalassobius	0.0	t_genus
4504	SC2	Unknown_genera	0.0	t_genus
4505	SC2	VXNE01	0.0	t_genus
4506	SC2	Vibrio	0.0	t_genus
4507	SC2	BACL14	0.0	t_genus
4508	SC2	JAHWJY01	0.0	t_genus
