key	enrichment_score	unadjusted_p_value	adjusted_q_value	associated_groups	accession	function	p_Control	N_Control	p_Jelly	N_Jelly
func_7d5a59aba681	3.902742092576309	0.048207364732294984	0.2523172275581357	Jelly	COG4815	Uncharacterized conserved protein (PDB:4LQE)	0	37	0.1	40
func_7f2a19bc5215	3.902742092576309	0.048207364732294984	0.2523172275581357	Jelly	COG3541	Predicted nucleotidyltransferase YcgL (YcgL)	0	37	0.1	40
func_7fcab957cd63	3.902742092576309	0.048207364732294984	0.2523172275581357	Jelly	COG4975	Glucose uptake protein GlcU (GlcU)	0	37	0.1	40
func_82ffab02a4e9	3.902742092576309	0.048207364732294984	0.2523172275581357	Jelly	COG2357	ppGpp synthetase catalytic domain (RelA/SpoT-type nucleotidyltranferase) (YjbM) (PDB:5F2V)	0	37	0.1	40
func_90f2df106776	3.902742092576309	0.048207364732294984	0.2523172275581357	Jelly	COG4403	Lantibiotic modifying enzyme (LcnDR2) (PDB:5DZT)	0	37	0.1	40
func_a61183d6f314	3.902742092576309	0.048207364732294984	0.2523172275581357	Jelly	COG4671	Predicted glycosyl transferase	0	37	0.1	40
func_cc2bb7d3fb33	3.902742092576309	0.048207364732294984	0.2523172275581357	Jelly	COG4894	Putative phospholipid scramblase YxjI, Tubby2 superfamily (YxjI) (PDB:1ZXU) (PUBMED:19010806)	0	37	0.1	40
func_ccb65b05ac08	3.902742092576309	0.048207364732294984	0.2523172275581357	Jelly	COG3642	tRNA A-37 threonylcarbamoyl transferase component Bud32 (Bud32) (PDB:2VWB)	0	37	0.1	40
func_cf0ed659655c	3.902742092576309	0.048207364732294984	0.2523172275581357	Jelly	COG3457	Predicted amino acid racemase (YhfX) (PDB:4KBX) (PUBMED:23091052)	0	37	0.1	40
func_d1a3da8407ea	3.902742092576309	0.048207364732294984	0.2523172275581357	Jelly	COG4372	Uncharacterized protein, contains DUF3084 domain	0	37	0.1	40
func_4aad5d41e079	3.8712800261900497	0.04911904670013451	0.2523172275581357	Control,Jelly	COG1188	Ribosomal 50S subunit-recycling heat shock protein, contains S4 domain (HslR) (PDB:3BBU)	0.5945945945945946	37	0.8	40
func_7826bb2832ac	3.8712800261900497	0.04911904670013451	0.2523172275581357	Control,Jelly	COG2818	3-methyladenine DNA glycosylase Tag (Tag) (PDB:1LMZ)	0.5945945945945946	37	0.8	40
func_106839994df2	3.8712800261900484	0.04911904670013458	0.2523172275581357	Control,Jelly	COG3894	Uncharacterized 2Fe-2S and 4Fe-4S clusters-containing protein, contains DUF4445 domain (PDB:4C1N)	0.40540540540540543	37	0.2	40
func_2477547d16ac	3.8712800261900484	0.04911904670013458	0.2523172275581357	Control,Jelly	COG5352	Uncharacterized conserved protein (PDB:5YIU)	0.40540540540540543	37	0.2	40
func_300bc0591ca1	3.8712800261900484	0.04911904670013458	0.2523172275581357	Control,Jelly	COG5328	Uncharacterized conserved protein, UPF0262 family	0.40540540540540543	37	0.2	40
func_b2eac92152a5	3.8712800261900484	0.04911904670013458	0.2523172275581357	Control,Jelly	COG1329	RNA polymerase-interacting regulator, CarD/CdnL/TRCF family (CdnL) (PDB:4ILU)	0.40540540540540543	37	0.2	40
func_eae9b85bf6d8	3.8712800261900484	0.04911904670013458	0.2523172275581357	Control,Jelly	COG3820	Uncharacterized conserved protein, DUF1013 family	0.40540540540540543	37	0.2	40
func_f293d0e7e4b0	3.8712800261900484	0.04911904670013458	0.2523172275581357	Control,Jelly	COG4649	TPR-like repeat domain (TPR1)	0.40540540540540543	37	0.2	40
func_4b4a162fba2d	3.8682741418684534	0.04920709642597775	0.2523172275581357	Control,Jelly	COG0850	Septum site-determining protein MinC (MinC) (PDB:1HF2)	0.13513513513513514	37	0.325	40
func_534c8bfd7cb2	3.8682741418684534	0.04920709642597775	0.2523172275581357	Control,Jelly	COG2837	Periplasmic deferrochelatase/peroxidase EfeB (EfeB) (PDB:2D3Q)	0.13513513513513514	37	0.325	40
func_81ddc6ba5886	3.8682741418684534	0.04920709642597775	0.2523172275581357	Control,Jelly	COG3460	1,2-phenylacetyl-CoA epoxidase, PaaB subunit (PaaB) (PDB:3EGR)	0.13513513513513514	37	0.325	40
func_841ffd2f05eb	3.8682741418684534	0.04920709642597775	0.2523172275581357	Control,Jelly	COG3439	Uncharacterized conserved protein, DUF302 family (PDB:1J3M)	0.13513513513513514	37	0.325	40
func_9d4ee002dbaf	3.8682741418684534	0.04920709642597775	0.2523172275581357	Control,Jelly	COG3673	Uncharacterized conserved protein, PA2063/DUF2235 family	0.13513513513513514	37	0.325	40
func_a4732bfea27e	3.8682741418684534	0.04920709642597775	0.2523172275581357	Control,Jelly	COG3634	Alkyl hydroperoxide reductase subunit AhpF (AhpF) (PDB:4YKG)	0.13513513513513514	37	0.325	40
func_085bb170ed8f	3.868274141868447	0.049207096425977696	0.2523172275581357	Control,Jelly	COG0408	Coproporphyrinogen-III oxidase HemH, oxygen-dependent (HemF) (PDB:3E8J)	0.8648648648648649	37	0.675	40
func_7c62ff16c555	3.8618792418270056	0.04939497374167687	0.2524688016408186	Control,Jelly	COG0595	mRNA degradation ribonuclease J1/J2 (RnjA) (PDB:3T3N)	0.6486486486486487	37	0.425	40
func_617bac579d39	3.861879241827002	0.04939497374167703	0.2524688016408186	Control,Jelly	COG1459	Type II secretory pathway, component PulF (PulF) (PDB:2VMA)	0.35135135135135137	37	0.575	40
func_e3811e39e4f4	3.8212250685421454	0.050607223959907986	0.25660872504170856	Control,Jelly	COG0756	dUTP pyrophosphatase (dUTPase) (Dut) (PDB:1DUC)	0.7837837837837838	37	0.575	40
func_7658bfd49c64	3.821225068542145	0.05060722395990804	0.25660872504170856	Control,Jelly	COG3100	Uncharacterized conserved protein YcgL, UPF0745 family (YcgL) (PDB:2H7A) (PUBMED:17221885)	0.21621621621621623	37	0.425	40
func_b01d2f2f11b9	3.821225068542145	0.05060722395990804	0.25660872504170856	Control,Jelly	COG1015	Phosphopentomutase (DeoB) (PDB:3UN2)	0.21621621621621623	37	0.425	40
func_b6e2dd391dff	3.821225068542145	0.05060722395990804	0.25660872504170856	Control,Jelly	COG3495	Uncharacterized conserved protein, DUF3299 family (PDB:4HSP) (PUBMED:21378183)	0.21621621621621623	37	0.425	40
func_bfecf4d0d255	3.821225068542145	0.05060722395990804	0.25660872504170856	Control,Jelly	COG2915	Regulator of phage lambda lysogenization HflD, binds to CII and stimulates its degradation (HflD) (PDB:1QZ4)	0.21621621621621623	37	0.425	40
func_a54d4a58548d	3.7768391889783475	0.05196674059227716	0.2621941236230349	Control,Jelly	COG0049	Ribosomal protein S7 (RpsG) (PDB:4V4H)	0.6216216216216216	37	0.4	40
func_d2c73d8c3de9	3.7768391889783466	0.05196674059227694	0.2621941236230349	Control,Jelly	COG1726	Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrA (NqrA) (PDB:4P6V)	0.3783783783783784	37	0.6	40
func_4827b436bbe4	3.7719194508320406	0.05211979062146862	0.2621941236230349	Control,Jelly	COG3279	DNA-binding response regulator, LytR/AlgR family (LytT) (PDB:3BS1)	0.5675675675675675	37	0.775	40
func_ddee62648f7f	3.7719194508320406	0.05211979062146862	0.2621941236230349	Control,Jelly	COG1092	23S rRNA G2069 N7-methylase RlmK or C1962 C5-methylase RlmI (RlmK) (PDB:2B78)	0.5675675675675675	37	0.775	40
func_b849bda28188	3.7719194508320397	0.05211979062146864	0.2621941236230349	Control,Jelly	COG1384	Lysyl-tRNA synthetase, class I (LysS) (PDB:1IRX)	0.43243243243243246	37	0.225	40
func_8787a52d1849	3.7459518844534756	0.05293556804456053	0.26421426954988836	Control,Jelly	COG2267	Lysophospholipase, alpha-beta hydrolase superfamily (PldB) (PDB:5O7G)	0.7297297297297297	37	0.9	40
func_b451687e2214	3.7459518844534756	0.05293556804456053	0.26421426954988836	Control,Jelly	COG0340	Biotin-(acetyl-CoA carboxylase) ligase (BirA2) (PDB:1BIA) (PUBMED:32188788)	0.7297297297297297	37	0.9	40
func_c5c8e3cef9d3	3.7459518844534756	0.05293556804456053	0.26421426954988836	Control,Jelly	COG1519	3-deoxy-D-manno-octulosonic-acid transferase (KdtA) (PDB:2XCI)	0.7297297297297297	37	0.9	40
func_3a9e867697aa	3.7459518844534707	0.052935568044560566	0.26421426954988836	Control,Jelly	COG3588	Fructose-bisphosphate aldolase class 1 (Fba1)	0.2702702702702703	37	0.1	40
func_884bdb72a15e	3.7459518844534707	0.052935568044560566	0.26421426954988836	Control,Jelly	COG1545	Uncharacterized OB-fold protein, contains Zn-ribbon domain (PDB:3IRB)	0.2702702702702703	37	0.1	40
func_18e63dfee14e	3.7130775390392086	0.05398776188035131	0.26683229791369273	Control,Jelly	COG0627	S-formylglutathione hydrolase FrmB (FrmB) (PDB:1DQY)	0.40540540540540543	37	0.625	40
func_4a561f7744d0	3.7130775390392086	0.05398776188035131	0.26683229791369273	Control,Jelly	COG1216	Glycosyltransferase, GT2 family (WcaE) (PDB:2Z86)	0.40540540540540543	37	0.625	40
func_98e2c823e3ab	3.7130775390392086	0.05398776188035131	0.26683229791369273	Control,Jelly	COG1540	5-oxoprolinase subunit A (PxpA) (PDB:1V6T) (PUBMED:28830929)	0.40540540540540543	37	0.625	40
func_f025a4f00b68	3.7130775390392086	0.05398776188035131	0.26683229791369273	Control,Jelly	COG2205	K+-sensing histidine kinase KdpD (KdpD) (PDB:2KSF)	0.40540540540540543	37	0.625	40
func_0f8027dca1d9	3.7035535561623103	0.05429671356109466	0.26683229791369273	Control,Jelly	COG0143	Methionyl-tRNA synthetase (MetG) (PDB:1A8H)	0.4594594594594595	37	0.25	40
func_6368fbd29ad2	3.7035535561623103	0.05429671356109466	0.26683229791369273	Control,Jelly	COG0649	NADH:ubiquinone oxidoreductase 49 kD subunit (chain D) (NuoD) (PDB:2FUG)	0.4594594594594595	37	0.25	40
func_7be5d828d132	3.7035535561623103	0.05429671356109466	0.26683229791369273	Control,Jelly	COG0709	Selenophosphate synthase (SelD) (PDB:2YYE)	0.4594594594594595	37	0.25	40
func_ccb54d0425c8	3.7035535561623103	0.05429671356109466	0.26683229791369273	Control,Jelly	COG1005	NADH:ubiquinone oxidoreductase subunit 1 (chain H) (NuoH) (PDB:6HUM)	0.4594594594594595	37	0.25	40
func_d82a1bad40df	3.7035535561623103	0.05429671356109466	0.26683229791369273	Control,Jelly	COG1319	Aldehyde, CO, or xanthine dehydrogenase, FAD-binding subunit (CutB) (PDB:5Y6Q)	0.4594594594594595	37	0.25	40
func_7f1689f15fbe	3.7035535561623094	0.05429671356109486	0.26683229791369273	Control,Jelly	COG4977	Transcriptional regulator GlxA, contains an amidase domain and an AraC-type DNA-binding HTH domain (GlxA)	0.5405405405405406	37	0.75	40
func_7b4f77a31584	3.6696404644930034	0.05541213611338434	0.2670150245859959	Control,Jelly	COG1220	ATP-dependent protease HslVU (ClpYQ), ATPase subunit HslU (HslU) (PDB:1DO0)	0.43243243243243246	37	0.65	40
func_afd35ad095a0	3.6696404644930034	0.05541213611338434	0.2670150245859959	Control,Jelly	COG2947	Predicted RNA-binding protein, contains EVE domain (EVE) (PDB:1ZCE) (PUBMED:32652237)	0.5675675675675675	37	0.35	40
func_b8248e61b8d8	3.6696404644930034	0.05541213611338434	0.2670150245859959	Control,Jelly	COG1247	L-amino acid N-acyltransferase MnaT (MnaT) (PDB:3DR6) (PUBMED:27941785)	0.43243243243243246	37	0.65	40
func_dc4c5f254651	3.6696404644930034	0.05541213611338434	0.2670150245859959	Control,Jelly	COG3540	Phosphodiesterase/alkaline phosphatase D (PhoD) (PDB:2YEQ)	0.43243243243243246	37	0.65	40
func_685f1a6da8a5	3.6616636576527872	0.05567801129486352	0.2670150245859959	Control,Jelly	COG2301	Citrate lyase beta subunit (CitE) (PDB:4ROQ)	0.4864864864864865	37	0.275	40
func_8006cf0a156c	3.6616636576527872	0.05567801129486352	0.2670150245859959	Control,Jelly	COG0839	NADH:ubiquinone oxidoreductase subunit 6 (chain J) (NuoJ) (PDB:4HE8)	0.4864864864864865	37	0.275	40
func_49488d5d9ad7	3.646233040219726	0.05619617772581507	0.2670150245859959	Control,Jelly	COG2866	Murein tripeptide amidase MpaA (MpaA) (PDB:1ARL)	0.4594594594594595	37	0.675	40
func_99033c13f827	3.646233040219726	0.05619617772581507	0.2670150245859959	Control,Jelly	COG3391	DNA-binding beta-propeller fold protein YncE (YncE) (PDB:3VGZ) (PUBMED:22120742;28628661)	0.4594594594594595	37	0.675	40
func_6b591cd08ee7	3.646233040219719	0.0561961777258152	0.2670150245859959	Control,Jelly	COG0140	Phosphoribosyl-ATP pyrophosphohydrolase (HisI2) (PDB:6J22)	0.5405405405405406	37	0.325	40
func_794abccf7e45	3.6432260657177054	0.05629774744770826	0.2670150245859959	Control,Jelly	COG0863	DNA modification methylase (YhdJ) (PDB:1BOO)	0.5135135135135135	37	0.3	40
func_a1682c028e60	3.6432260657177054	0.05629774744770826	0.2670150245859959	Control,Jelly	COG0047	Phosphoribosylformylglycinamidine (FGAM) synthase, glutamine amidotransferase domain (PurL2) (PDB:1T3T)	0.5135135135135135	37	0.3	40
func_b76e835c8a70	3.6432260657177054	0.05629774744770826	0.2670150245859959	Control,Jelly	COG1905	NADH:ubiquinone oxidoreductase 24 kD subunit (chain E) (NuoE) (PDB:5XF9)	0.5135135135135135	37	0.3	40
func_ba935ce81fff	3.6432260657177054	0.05629774744770826	0.2670150245859959	Control,Jelly	COG1034	NADH dehydrogenase/NADH:ubiquinone oxidoreductase 75 kD subunit (chain G) (NuoG) (PDB:1C4A)	0.5135135135135135	37	0.3	40
func_55ac11ece9c3	3.643226065717705	0.056297747447708255	0.2670150245859959	Control,Jelly	COG2049	5-oxoprolinase subunit B/Allophanate hydrolase subunit 1 (PxpB) (PDB:2KWA) (PUBMED:28830929)	0.4864864864864865	37	0.7	40
func_873dc8266990	3.643226065717705	0.056297747447708255	0.2670150245859959	Control,Jelly	COG2067	Long-chain fatty acid transport protein (FadL) (PDB:1T16)	0.4864864864864865	37	0.7	40
func_b289325f7290	3.643226065717705	0.056297747447708255	0.2670150245859959	Control,Jelly	COG2515	1-aminocyclopropane-1-carboxylate deaminase/D-cysteine desulfhydrase, PLP-dependent ACC family (Acd) (PDB:4D97)	0.4864864864864865	37	0.7	40
func_c9db586fb10e	3.643226065717705	0.056297747447708255	0.2670150245859959	Control,Jelly	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family (UshA) (PDB:1HO5)	0.4864864864864865	37	0.7	40
func_0bcd9c2bf4db	3.6229925897022115	0.05698628076051221	0.2670150245859959	Control,Jelly	COG3133	Outer membrane lipoprotein SlyB (SlyB)	0.05405405405405406	37	0.2	40
func_0bd106a42e86	3.6229925897022115	0.05698628076051221	0.2670150245859959	Control,Jelly	COG1922	UDP-N-acetyl-D-mannosaminuronic acid transferase, WecB/TagA/CpsF family (WecG)	0.05405405405405406	37	0.2	40
func_3781ec440a01	3.6229925897022115	0.05698628076051221	0.2670150245859959	Control,Jelly	COG4565	DNA-binding response regulator DpiB of citrate/malate metabolism (CitB)	0.05405405405405406	37	0.2	40
func_3c45fa6158b6	3.6229925897022115	0.05698628076051221	0.2670150245859959	Control,Jelly	COG0754	Glutathionylspermidine synthase, CHAP domain (Gsp) (PDB:2IO7)	0.05405405405405406	37	0.2	40
func_7e131037743a	3.6229925897022115	0.05698628076051221	0.2670150245859959	Control,Jelly	COG3045	Periplasmic catabolite regulation protein CreA (function unknown) (CreA)	0.05405405405405406	37	0.2	40
func_9ee2b9f4deb2	3.6229925897022115	0.05698628076051221	0.2670150245859959	Control,Jelly	COG0095	Lipoate-protein ligase A (LplA) (PDB:4TVW)	0.05405405405405406	37	0.2	40
func_af0588e698dd	3.6229925897022115	0.05698628076051221	0.2670150245859959	Control,Jelly	COG5616	TolB amino-terminal domain (function unknown) (TolBN) (PDB:1C5K) (PUBMED:10673426;24821816)	0.05405405405405406	37	0.2	40
func_1aff1bb2f04b	3.6229925897022093	0.056986280760512154	0.2670150245859959	Control,Jelly	COG0458	Carbamoylphosphate synthase large subunit (CarB) (PDB:1C30)	0.945945945945946	37	0.8	40
func_a14ca52af15b	3.6229925897022093	0.056986280760512154	0.2670150245859959	Control,Jelly	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme (IlvB) (PDB:1BFD)	0.945945945945946	37	0.8	40
func_a446a13883ac	3.6229925897022093	0.056986280760512154	0.2670150245859959	Control,Jelly	COG0673	Predicted dehydrogenase (MviM) (PDB:3UUW)	0.945945945945946	37	0.8	40
func_e8ee8d16da92	3.6229925897022093	0.056986280760512154	0.2670150245859959	Control,Jelly	COG0460	Homoserine dehydrogenase (ThrA) (PDB:5AVO) (PUBMED:29124164)	0.945945945945946	37	0.8	40
func_3b0a48a19aad	3.6085945976087235	0.0574816764804619	0.2670150245859959	Control,Jelly	COG0376	Catalase (peroxidase I) (KatG) (PDB:5SX1) (PUBMED:31337720)	0.7567567567567568	37	0.55	40
func_481bc38f844a	3.6085945976087235	0.0574816764804619	0.2670150245859959	Control,Jelly	COG1653	ABC-type glycerol-3-phosphate transport system, periplasmic component (UgpB) (PDB:2Z8D)	0.7567567567567568	37	0.55	40
func_5ae90658ebdf	3.6085945976087235	0.0574816764804619	0.2670150245859959	Control,Jelly	COG0085	DNA-directed RNA polymerase, beta subunit/140 kD subunit (RpoB) (PDB:5UAJ)	0.7567567567567568	37	0.55	40
func_600ba75ce4c7	3.6085945976087195	0.05748167648046192	0.2670150245859959	Control,Jelly	COG4796	Type II secretory pathway, component HofQ (HofQ) (PDB:4AV2)	0.24324324324324328	37	0.45	40
func_eea7d378d137	3.607624079967108	0.05751523344544894	0.2670150245859959	Control,Jelly	COG4032	Sulfopyruvate decarboxylase, TPP-binding subunit (coenzyme M biosynthesis)	0.1891891891891892	37	0.05	40
func_281f54d2945a	3.6076240799671058	0.05751523344544875	0.2670150245859959	Control,Jelly	COG0176	Transaldolase/fructose-6-phosphate aldolase (TalA) (PDB:1F05)	0.8108108108108109	37	0.95	40
func_39bf29dbb9e4	3.6076240799671058	0.05751523344544875	0.2670150245859959	Control,Jelly	COG0168	Trk-type K+ transport system, membrane component (TrkG) (PDB:3PJZ)	0.8108108108108109	37	0.95	40
func_50fef62c3856	3.6076240799671058	0.05751523344544875	0.2670150245859959	Control,Jelly	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family (RpoE) (PDB:2Q1Z)	0.8108108108108109	37	0.95	40
func_940f31b7a72c	3.6076240799671058	0.05751523344544875	0.2670150245859959	Control,Jelly	COG1054	tRNA U34 5'-hydroxylase TrhO, rhodanese family (TrhO) (PDB:4F67) (PUBMED:31253794)	0.8108108108108109	37	0.95	40
func_b7f2fc71e359	3.6076240799671058	0.05751523344544875	0.2670150245859959	Control,Jelly	COG0563	Adenylate kinase or related kinase (Adk) (PDB:1AK2)	0.8108108108108109	37	0.95	40
func_00d40e17731f	3.527067540306727	0.0603744806132783	0.2724734018169282	Control,Jelly	COG1720	tRNA (Thr-GGU) A37 N6-methylase (TrmO) (PDB:1XQB) (PUBMED:22905870)	0.16216216216216217	37	0.35	40
func_3644c56b04d1	3.527067540306727	0.0603744806132783	0.2724734018169282	Control,Jelly	COG4188	Predicted dienelactone hydrolase	0.16216216216216217	37	0.35	40
func_97bc8392baa5	3.527067540306727	0.0603744806132783	0.2724734018169282	Control,Jelly	COG2891	Cell shape-determining protein MreD (MreD)	0.16216216216216217	37	0.35	40
func_9ebe0916e284	3.5170270361501634	0.06074131156194865	0.2724734018169282	Control,Jelly	COG1674	DNA segregation ATPase FtsK/SpoIIIE or related protein (FtsK) (PDB:2IUT)	0.972972972972973	37	0.85	40
func_14d6c12e3c66	3.5170270361501617	0.0607413115619489	0.2724734018169282	Control,Jelly	COG0615	Glycerol-3-phosphate cytidylyltransferase, cytidylyltransferase family (TagD) (PDB:2B7L)	0.02702702702702703	37	0.15	40
func_15c4eef2a6de	3.5170270361501617	0.0607413115619489	0.2724734018169282	Control,Jelly	COG2843	Poly-gamma-glutamate biosynthesis protein CapA/YwtB (capsule formation), metallophosphatase superfamily (CapA)	0.02702702702702703	37	0.15	40
func_1ad3373cefae	3.5170270361501617	0.0607413115619489	0.2724734018169282	Control,Jelly	COG1809	Phosphosulfolactate synthase, CoM biosynthesis protein A (ComA) (PDB:1QWG)	0.02702702702702703	37	0.15	40
func_2e630e83a81f	3.5170270361501617	0.0607413115619489	0.2724734018169282	Control,Jelly	COG4654	Cytochrome c551/c552 (CytC552) (PDB:2ZXY)	0.02702702702702703	37	0.15	40
func_2fb03864225d	3.5170270361501617	0.0607413115619489	0.2724734018169282	Control,Jelly	COG1328	Anaerobic ribonucleoside-triphosphate reductase (NrdD) (PDB:4COI)	0.02702702702702703	37	0.15	40
func_3a28eddb7d73	3.5170270361501617	0.0607413115619489	0.2724734018169282	Control,Jelly	COG2170	Gamma-glutamyl:cysteine ligase YbdK, ATP-grasp superfamily (YbdK) (PDB:1R8G) (PUBMED:15211520)	0.02702702702702703	37	0.15	40
func_467e4a03140e	3.5170270361501617	0.0607413115619489	0.2724734018169282	Control,Jelly	COG1094	rRNA processing protein Krr1/Pno1, contains KH domain (Krr1) (PDB:4QMF)	0.02702702702702703	37	0.15	40
func_49a5fe642309	3.5170270361501617	0.0607413115619489	0.2724734018169282	Control,Jelly	COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO (YcaO) (PDB:4BS9)	0.02702702702702703	37	0.15	40
func_6454eb66a6e5	3.5170270361501617	0.0607413115619489	0.2724734018169282	Control,Jelly	COG4124	Beta-mannanase (ManB2) (PDB:1GVY)	0.02702702702702703	37	0.15	40
func_78456f26a4ca	3.5170270361501617	0.0607413115619489	0.2724734018169282	Control,Jelly	COG3950	Predicted ATP-binding protein involved in virulence	0.02702702702702703	37	0.15	40
func_892ed1f2c965	3.5170270361501617	0.0607413115619489	0.2724734018169282	Control,Jelly	COG3121	P pilus assembly protein, chaperone PapD (FimC) (PDB:1BF8)	0.02702702702702703	37	0.15	40
func_966ae0bd08bf	3.5170270361501617	0.0607413115619489	0.2724734018169282	Control,Jelly	COG2949	Uncharacterized periplasmic protein SanA, affects membrane permeability for vancomycin (SanA)	0.02702702702702703	37	0.15	40
func_ad91dc4fedf4	3.5170270361501617	0.0607413115619489	0.2724734018169282	Control,Jelly	COG4459	Periplasmic nitrate reductase system, NapE component (NapE)	0.02702702702702703	37	0.15	40
func_d950fa9b5492	3.5170270361501617	0.0607413115619489	0.2724734018169282	Control,Jelly	COG3274	Surface polysaccharide O-acyltransferase WecH (WecH) (PUBMED:16936038)	0.02702702702702703	37	0.15	40
func_ddd03ed74b30	3.5170270361501617	0.0607413115619489	0.2724734018169282	Control,Jelly	COG2604	Uncharacterized conserved protein (PDB:5MU5)	0.02702702702702703	37	0.15	40
func_df9fec51f121	3.5170270361501617	0.0607413115619489	0.2724734018169282	Control,Jelly	COG4251	Bacteriophytochrome (light-regulated signal transduction histidine kinase) (PDB:2VEA)	0.02702702702702703	37	0.15	40
func_e4446cff9571	3.5170270361501617	0.0607413115619489	0.2724734018169282	Control,Jelly	COG4615	ABC-type siderophore export system, fused ATPase and permease components (PvdE)	0.02702702702702703	37	0.15	40
func_e5b8b3101af7	3.5170270361501617	0.0607413115619489	0.2724734018169282	Control,Jelly	COG3296	Uncharacterized Tic20-related protein, DUF4870 domain (Tic20a) (PUBMED:9817756;20100520)	0.02702702702702703	37	0.15	40
func_fcbd4660f3c4	3.5170270361501617	0.0607413115619489	0.2724734018169282	Control,Jelly	COG2039	Pyrrolidone-carboxylate peptidase (N-terminal pyroglutamyl peptidase) (Pcp) (PDB:1AUG)	0.02702702702702703	37	0.15	40
func_fd5b37b9e1ba	3.5170270361501617	0.0607413115619489	0.2724734018169282	Control,Jelly	COG5653	Acetyltransferase involved in cellulose biosynthesis, CelD/BcsL family (BcsL)	0.02702702702702703	37	0.15	40
func_9b7d97c6a8bb	3.4662487630698253	0.0626331980406232	0.2797795226904708	Control,Jelly	COG0767	Permease subunit MlaE of the ABC-type intermembrane phospholipid transporter Mla (MlaE) (PDB:6IC4)	0.7027027027027027	37	0.875	40
func_d4a493420466	3.4662487630698253	0.0626331980406232	0.2797795226904708	Control,Jelly	COG0628	Predicted PurR-regulated permease PerM (PerM)	0.7027027027027027	37	0.875	40
func_ff5b72c13afe	3.4662487630698253	0.0626331980406232	0.2797795226904708	Control,Jelly	COG1763	Molybdopterin-guanine dinucleotide biosynthesis protein (MobB) (PDB:1NP6) (PUBMED:32239579)	0.2972972972972973	37	0.125	40
func_96c266011332	3.4314291127623475	0.0639667262386356	0.28144869258606087	Control,Jelly	COG0578	Glycerol-3-phosphate dehydrogenase (GlpA) (PDB:2RGH)	0.7297297297297297	37	0.525	40
func_022c6d4eb06b	3.431429112762345	0.06396672623863593	0.28144869258606087	Control,Jelly	COG1446	Isoaspartyl peptidase or L-asparaginase, Ntn-hydrolase superfamily (IaaA) (PDB:1APY)	0.2702702702702703	37	0.475	40
func_34c836ac8e7f	3.431429112762345	0.06396672623863593	0.28144869258606087	Control,Jelly	COG2925	Exonuclease I (degrades ssDNA) (SbcB) (PDB:1FXX)	0.2702702702702703	37	0.475	40
func_3d202c596c7e	3.431429112762345	0.06396672623863593	0.28144869258606087	Control,Jelly	COG0274	Deoxyribose-phosphate aldolase (DeoC) (PDB:1J2W)	0.2702702702702703	37	0.475	40
func_3ee70fe0e260	3.431429112762345	0.06396672623863593	0.28144869258606087	Control,Jelly	COG1705	Flagellum-specific peptidoglycan hydrolase FlgJ (FlgJ) (PDB:2ZYC)	0.2702702702702703	37	0.475	40
func_a6e5c5363f45	3.431429112762345	0.06396672623863593	0.28144869258606087	Control,Jelly	COG3220	Uncharacterized conserved protein, UPF0276 family (PDB:3BWW)	0.2702702702702703	37	0.475	40
func_be36e4454a58	3.431429112762345	0.06396672623863593	0.28144869258606087	Control,Jelly	COG2976	Putative negative regulator of RcsB-dependent stress response, UPF0070 family (YfgM) (PUBMED:23091052)	0.2702702702702703	37	0.475	40
func_da1ada8d76a7	3.431429112762345	0.06396672623863593	0.28144869258606087	Control,Jelly	COG2606	Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC (EbsC) (PDB:1DBU)	0.2702702702702703	37	0.475	40
func_22955918aeb1	3.413031343809478	0.06468352225190531	0.28144869258606087	Control,Jelly	COG0338	DNA-adenine methylase (Dam) (PDB:4GOL)	0.10810810810810811	37	0.275	40
func_3c6604133e3d	3.413031343809478	0.06468352225190531	0.28144869258606087	Control,Jelly	COG2173	D-alanyl-D-alanine dipeptidase (DdpX) (PDB:1R44) (PUBMED:23258706)	0.10810810810810811	37	0.275	40
func_77f991226e04	3.413031343809478	0.06468352225190531	0.28144869258606087	Control,Jelly	COG5271	Midasin, AAA ATPase with  vWA domain, involved in ribosome maturation (MDN1) (PDB:6HYP)	0.10810810810810811	37	0.275	40
func_997fee49e099	3.413031343809478	0.06468352225190531	0.28144869258606087	Control,Jelly	COG1774	Cell fate regulator YaaT, PSP1 superfamily (controls sporulation, competence, biofilm development) (YaaT) (PUBMED:23490197)	0.10810810810810811	37	0.275	40
func_b04bea8bd784	3.413031343809478	0.06468352225190531	0.28144869258606087	Control,Jelly	COG1994	Zn-dependent protease (includes sporulation protein SpoIVFB) (SpoIVFB) (PDB:3B4R)	0.10810810810810811	37	0.275	40
func_bda3d8f530c7	3.413031343809478	0.06468352225190531	0.28144869258606087	Control,Jelly	COG3916	N-acyl-homoserine lactone synthase LasI (autoinducer biosynthesis) (LasI) (PDB:1K4J)	0.10810810810810811	37	0.275	40
