key	function	accession	associated_groups	p_Control	N_Control	p_Jelly	N_Jelly
func_2036c7174ee7	_(Owenweeksia_hongkongensis)_[G05.UPW]	MER0939188		0	37	0	40
func_204c3d55a0cb	subfamily_M20F_unassigned_peptidases_(Parabacteroides_goldsteinii)_[M20.UPF]	MER0853121	Jelly	0	37	0.025	40
func_2052baea2a29	ClpP1_peptidase_({Streptomyces}-type)_(Microbacterium_testaceum)_[S14.008]	MER0247273	Control	0.02702702702702703	37	0	40
func_2074a039c50e	oxamate_amidohydrolase_proenzyme_({Klebsiella_pneumonia})_(Ahrensia_sp._R2A130)_[T03.025]	MER0379288	Control,Jelly	0.05405405405405406	37	0.025	40
func_20a01eca5771	family_C26_non-peptidase_homologues_(Vibrio_antiquarius)_[C26.UNW]	MER0194704	Jelly	0	37	0.025	40
func_20b507bf1bb7	family_S16_non-peptidase_homologues_(Acinetobacter_baumannii)_[S16.UNW]	MER0499189		0	37	0	40
func_20b6706f6d0c	family_S12_unassigned_peptidases_(Ponticoccus_sp._UMTAT08)_[S12.UPW]	MER1009805		0	37	0	40
func_20bd951ed960	family_S51_non-peptidase_homologues_(Pseudoalteromonas_sp._SM9913)_[S51.UNW]	MER0230188	Jelly	0	37	0.05	40
func_20d9fc45f177	family_M14_unassigned_peptidases_(Alcanivorax_jadensis)_[M14.UPW]	MER0836071	Control	0.02702702702702703	37	0	40
func_20df0d5afa3a	dipeptidyl-peptidase_11_({Porphyromonas_gingivalis}-type)_(Pedobacter_heparinus)_[S46.002]	MER0129379	Jelly	0	37	0.025	40
func_20e858d10387	family_C26_non-peptidase_homologues_(Thermoanaerobacter_pseudethanolicus)_[C26.UNW]	MER0127082	Control	0.02702702702702703	37	0	40
func_20e895d1e20c	family_I1_unassigned_peptidase_inhibitors_(Oceanicaulis_alexandrii)_[I01.UPW]	MER0062364	Control	0.02702702702702703	37	0	40
func_20ed47c23f35	family_M20_unassigned_peptidases_(Burkholderia_multivorans)_[M20.UPW]	MER0108422		0	37	0	40
func_20ed67b67f7f	subfamily_M23B_unassigned_peptidases_(Pedosphaera_parvula)_[M23.UPB]	MER0479643		0	37	0	40
func_20ef585ea5a6	colicin_V_processing_peptidase_(Shewanella_oneidensis)_[C39.005]	MER0022641	Jelly	0	37	0.025	40
func_20f255b08409	subfamily_M23B_non-peptidase_homologues_(Vibrio_furnissii)_[M23.UNB]	MER0284713	Jelly	0	37	0.05	40
func_20f27bd03ef2	family_C93_unassigned_peptidases_(Vibrio_mimicus)_[C93.UPW]	MER0152623	Jelly	0	37	0.025	40
func_20f5ea7a6be8	gamma-glutamyl_peptidase_1_({Arabidopsis_thaliana})_(Silicibacter_sp._TM1040)_[C26.A05]	MER0068670	Control,Jelly	0.08108108108108109	37	0.05	40
func_20f5f59bca4c	subfamily_S41A_non-peptidase_homologues_(Pseudothermotoga_lettingae)_[S41.UNA]	MER0101390	Control,Jelly	0.02702702702702703	37	0.025	40
func_20f8914eac11	TRP3_protein_(Zymomonas_mobilis)_[C26.959]	MER0041821	Control	0.02702702702702703	37	0	40
func_20fe8c281023	subfamily_M3A_unassigned_peptidases_(Rhodopirellula_baltica)_[M03.UPA]	MER0030507	Control,Jelly	0.05405405405405406	37	0.125	40
func_20ffb6a2499c	family_M1_unassigned_peptidases_(Paraglaciecola_arctica)_[M01.UPW]	MER0812739	Jelly	0	37	0.025	40
func_210625ff3901	family_M28_unassigned_peptidases_(Zobellia_galactanivorans)_[M28.UPW]	MER0196196	Control,Jelly	0.02702702702702703	37	0.025	40
func_210a26246b86	subfamily_C82A_unassigned_peptidases_(Oceanicola_batsensis)_[C82.UPA]	MER0463460	Control	0.02702702702702703	37	0	40
func_212c88aeda44	subfamily_M50B_unassigned_peptidases_(Shewanella_denitrificans)_[M50.UPB]	MER0071536	Jelly	0	37	0.025	40
func_212fa3f181e8	tripeptidyl-peptidase_S_()_[S08.091]	MER0975932		0	37	0	40
func_2151c00f83c4	imidazole_glycerol_phosphate_synthase_subunit_HisH_(Clavibacter_michiganensis)_[C26.965]	MER0121208	Control	0.02702702702702703	37	0	40
func_2158638d4c32	family_I87_unassigned_peptidase_inhibitors_(Pseudooceanicola_atlanticus)_[I87.UPW]	MER0798028	Jelly	0	37	0.025	40
func_215d2d314f1a	hoxW_peptidase_(Hahella_chejuensis)_[A31.004]	MER0427650	Control,Jelly	0.02702702702702703	37	0.025	40
func_217f9beb5903	family_U69_unassigned_peptidases_(Shewanella_baltica)_[U69.UPW]	MER0286336,MER0286449,MER0286452,MER0286450,MER0286455,MER0286451	Control,Jelly	0.13513513513513514	37	0.3	40
func_2182c113e2f6	subfamily_S49C_non-peptidase_homologues_(Cupriavidus_pinatubonensis)_[S49.UNC]	MER1073181	Control,Jelly	0.16216216216216217	37	0.125	40
func_2184110df62e	family_C44_unassigned_peptidases_(Aeromonas_hydrophila)_[C44.UPW]	MER0074202	Jelly	0	37	0.025	40
func_21977844b3b2	subfamily_M24A_unassigned_peptidases_(Psychroflexus_torquis)_[M24.UPA]	MER0084845	Jelly	0	37	0.025	40
func_21a6cb0b30aa	subfamily_S8A_unassigned_peptidases_(Cercopithecus_sabaeus)_[S08.UPA]	MER0585677		0	37	0	40
func_21c7b7ca95cb	family_M38_non-peptidase_homologues_(Vibrio_cholerae)_[M38.UNW]	MER0031650	Jelly	0	37	0.025	40
func_21d58c5a78d4	TRP3_protein_(Polaribacter_sp._MED152)_[C26.959]	MER0437997	Jelly	0	37	0.025	40
func_21df7568969f	family_S54_unassigned_peptidases_(Pseudoalteromonas_spongiae)_[S54.UPW]	MER1075316,MER1076532,MER1078846		0	37	0	40
func_220f72831338	subfamily_M20A_unassigned_peptidases_(Colwellia_psychrerythraea)_[M20.UPA]	MER0846119,MER0841173	Jelly	0	37	0.05	40
func_2212683f57d8	family_S14_unassigned_peptidases_(Colwellia_chukchiensis)_[S14.UPW]	MER1317451	Jelly	0	37	0.05	40
func_2232c22c3a99	subfamily_M20A_unassigned_peptidases_(Owenweeksia_hongkongensis)_[M20.UPA]	MER0285750,MER0285274	Jelly	0	37	0.05	40
func_2242cb1b1a2c	prohead_peptidase_(bacteriophage_HK97)_(Pseudomonas_syringae)_[S78.001]	MER0322863		0	37	0	40
func_2250b9d72815	HslV_component_of_HslUV_peptidase_(Leisingera_methylohalidivorans)_[T01.006]	MER0504469	Jelly	0	37	0.025	40
func_2274a74612a3	family_S49_unassigned_peptidases_(Pseudomonas_fluorescens)_[S49.UPW]	MER0493465	Control,Jelly	0.05405405405405406	37	0.05	40
func_2275ca47d497	family_M17_unassigned_peptidases_(Oceanicola_sp._S124)_[M17.UPW]	MER0340523	Control	0.02702702702702703	37	0	40
func_227d85f57b2e	subfamily_C82A_unassigned_peptidases_()_[C82.UPA]	MER0741955,MER0742528,MER0463623,MER0463625	Control,Jelly	0.02702702702702703	37	0.075	40
func_2288496fd17d	family_M28_unassigned_peptidases_(Colwellia_psychrerythraea)_[M28.UPW]	MER0048753,MER0048771	Jelly	0	37	0.1	40
func_228cd017938f	cephalosporin_acylase_precursor_(Glaciecola_pallidula)_[S45.002]	MER1064535,MER1064800	Control,Jelly	0.05405405405405406	37	0.025	40
func_22928972a682	family_M50_unassigned_peptidases_(Formosa_sp._AK20)_[M50.UPW]	MER0893717	Jelly	0	37	0.025	40
func_22a62d5da6fd	BepA_({Escherichia_coli})_(Alteromonas_sp._ALT199)_[M48.023]	MER0889035	Jelly	0	37	0.025	40
func_22ab9fbb6de7	family_S11_unassigned_peptidases_(Chitinophaga_pinensis)_[S11.UPW]	MER0193998	Control	0.10810810810810811	37	0	40
func_22ba12d91d50	family_C26_unassigned_peptidases_(Zymomonas_mobilis)_[C26.UPW]	MER0194696	Control	0.02702702702702703	37	0	40
func_22bc596cc647	aminodeoxychorismate_synthase,_subunit_II_()_[C26.955]	MER0436665,MER0436023	Control,Jelly	0.02702702702702703	37	0.025	40
func_22e1d16c9d6f	family_C44_non-peptidase_homologues_(Colwellia_psychrerythraea)_[C44.UNW]	MER0057851,MER0057876	Jelly	0	37	0.1	40
func_22e22e24d5a5	family_M32_unassigned_peptidases_(Ahrensia_sp._R2A130)_[M32.UPW]	MER0237708	Control,Jelly	0.05405405405405406	37	0.025	40
func_22e7e8067466	YqiA_protein_({Escherichi_coli})_()_[S09.A40]	MER0214801,MER0211042	Control,Jelly	0.02702702702702703	37	0.025	40
func_22e945341f58	PepA_aminopeptidase_(Pseudomonas_fulva)_[M17.003]	MER0248121	Control	0.02702702702702703	37	0	40
func_22eeffd6c757	family_C26_unassigned_peptidases_(Comamonas_testosteroni)_[C26.UPW]	MER0450093		0	37	0	40
func_22fc8f0b03a2	subfamily_A24A_unassigned_peptidases_(Pseudoalteromonas_translucida)_[A24.UPA]	MER1156400		0	37	0	40
func_22ffc86b8dde	family_M15_unassigned_peptidases_(Yersinia_bercovieri)_[M15.UPW]	MER0469595	Jelly	0	37	0.025	40
func_23039c722d01	family_M38_non-peptidase_homologues_(Rhodococcus_equi)_[M38.UNW]	MER0227023	Control	0.05405405405405406	37	0	40
func_2304bdf56801	family_S16_non-peptidase_homologues_(Acinetobacter_sp._ADP1)_[S16.UNW]	MER0232612		0	37	0	40
func_230e6f1988d0	family_M81_unassigned_peptidases_(Sinorhizobium_meliloti)_[M81.UPW]	MER0223106	Jelly	0	37	0.025	40
func_231428eb1d14	family_C26_unassigned_peptidases_(Roseobacter_sp._AzwK-3b)_[C26.UPW]	MER0444474,MER0442420	Control,Jelly	0.02702702702702703	37	0.025	40
func_23157b0a4863	subfamily_S1C_unassigned_peptidases_(Magnetospirillum_gryphiswaldense)_[S01.UPC]	MER0406323	Control	0.05405405405405406	37	0	40
func_231d2aa7f4f5	_(Vibrio_orientalis)_[M88.UNW]	MER0185711	Jelly	0	37	0.025	40
func_231fac7e7eab	glutamate_synthase_(NADPH)_large_chain_()_[C44.003]	MER0458882,MER0459282,MER0460008	Control	0.13513513513513514	37	0	40
func_23212a674d7e	family_M20_unassigned_peptidases_(Roseobacter_denitrificans)_[M20.UPW]	MER0854865,MER0067663	Jelly	0	37	0.025	40
func_232eeb3792f7	family_M38_non-peptidase_homologues_(Polaribacter_sp._Hel1_85)_[M38.UNW]	MER0866954		0	37	0	40
func_233062c32cc4	family_M38_non-peptidase_homologues_(Thermobaculum_terrenum)_[M38.UNW]	MER0128573	Control	0.02702702702702703	37	0	40
func_233081b1e16f	subfamily_S1A_unassigned_peptidases_(Alcanivorax_hongdengensis)_[S01.UPA]	MER0391743	Control	0.02702702702702703	37	0	40
func_2331999cf651	subfamily_S49C_unassigned_peptidases_(Marivirga_tractuosa)_[S49.UPC]	MER1071393	Jelly	0	37	0.025	40
func_23341232db69	subfamily_S1A_unassigned_peptidases_(Glaciecola_psychrophila)_[S01.UPA]	MER0503884	Jelly	0	37	0.025	40
func_233ff2dbbd47	family_M56_unassigned_peptidases_(Polaribacter_dokdonensis)_[M56.UPW]	MER0124936	Jelly	0	37	0.025	40
func_2348d2ba1488	family_S16_non-peptidase_homologues_(Shewanella_violacea)_[S16.UNW]	MER0203257	Control	0.02702702702702703	37	0	40
func_2355e2d1d8e0	subfamily_S1B_non-peptidase_homologues_(Silicibacter_sp._TrichCH4B)_[S01.UNB]	MER0954837		0	37	0	40
func_23663dcb83b7	family_S33_unassigned_peptidases_(Alteromonas_mediterranea)_[S33.UPW]	MER0097406,MER0097058,MER0097230,MER0097404,MER0209466	Control,Jelly	0.02702702702702703	37	0.075	40
func_236b69d5c6f8	dipeptidase_E_()_[S51.001]	MER0086278	Jelly	0	37	0.025	40
func_23714db5bb6b	Mername-AA306_protein_(Pseudomonas_amygdali)_[M19.950]	MER0341532	Jelly	0	37	0.05	40
func_23834b21db0b	family_M6_unassigned_peptidases_(Alkaliflexus_imshenetskii)_[M06.UPW]	MER1198198	Jelly	0	37	0.025	40
func_238de51cb854	subfamily_S8A_non-peptidase_homologues_(Vitellibacter_vladivostokensis)_[S08.UNA]	MER0981193	Jelly	0	37	0.05	40
func_239a4c163433	subfamily_M16C_unassigned_peptidases_(Alteromonas_sp._S89)_[M16.UPC]	MER0316374	Control	0.02702702702702703	37	0	40
func_23ab2c845cdc	family_S9_non-peptidase_homologues_(Bacteroides_caccae)_[S09.UNW]	MER0164709	Jelly	0	37	0.025	40
func_23c5878c089e	family_T3_unassigned_peptidases_(Hydrogenovibrio_marinus)_[T03.UPW]	MER1097808		0	37	0	40
func_23c756c1da6c	family_U69_unassigned_peptidases_(Vibrio_furnissii)_[U69.UPW]	MER0285227,MER0285224,MER0285229,MER0285228	Control,Jelly	0.05405405405405406	37	0.15	40
func_23c79a94a843	family_S33_non-peptidase_homologues_(Shewanella_piezotolerans)_[S33.UNW]	MER0145194		0	37	0	40
func_23d1a8babed0	family_S11_unassigned_peptidases_(Hahella_sp._CCB-MM4)_[S11.UPW]	MER1308011	Control,Jelly	0.02702702702702703	37	0.05	40
func_23e862569df7	subfamily_S8A_non-peptidase_homologues_(Methanoplanus_petrolearius)_[S08.UNA]	MER0223456	Jelly	0	37	0.1	40
func_23e999b53c2a	subfamily_S1D_unassigned_peptidases_(Ahniella_affigens)_[S01.UPD]	MER1275042		0	37	0	40
func_23fb82e0608d	family_S54_unassigned_peptidases_(Algibacter_lectus)_[S54.UPW]	MER1078670		0	37	0	40
func_2412725729b6	subfamily_M28F_unassigned_peptidases_()_[M28.UPF]	MER1252193,MER1247268,MER1253729	Control,Jelly	0.02702702702702703	37	0.05	40
func_24168f266e63	family_I87_unassigned_peptidase_inhibitors_(Winogradskyella_psychrotolerans)_[I87.UPW]	MER0801405		0	37	0	40
func_2418e1b53a7b	family_S33_non-peptidase_homologues_(Hahella_chejuensis)_[S33.UNW]	MER0059227,MER0058743,MER0059213,MER0059199	Control,Jelly	0.02702702702702703	37	0.075	40
func_2423a60df53a	subfamily_M16A_unassigned_peptidases_(Pseudoalteromonas_luteoviolacea)_[M16.UPA]	MER0921232	Jelly	0	37	0.025	40
func_2432afb3e28e	family_M38_non-peptidase_homologues_(Erythrobacter_sp._NAP1)_[M38.UNW]	MER0861674	Control	0.02702702702702703	37	0	40
func_244114e7c722	family_M38_non-peptidase_homologues_(Pseudomonas_syringae)_[M38.UNW]	MER0043779		0	37	0	40
func_2447c4def1d9	family_T1_unassigned_peptidases_(Paracoccus_sp._TRP)_[T01.UPW]	MER0482099	Control	0.02702702702702703	37	0	40
func_247c0f1ac09d	family_M16_non-peptidase_homologues_(Octadecabacter_antarcticus)_[M16.UNW]	MER0164857		0	37	0	40
func_247e642d3112	At5g25752_rhomboid_peptidase_(Robiginitalea_biformata)_[S54.025]	MER0113569	Control	0.05405405405405406	37	0	40
func_2486a21951e3	amidophosphoribosyltransferase_precursor_(Marinobacterium_stanieri)_[C44.001]	MER0454822	Jelly	0	37	0.025	40
func_24923cb9b820	YnhG_protein_({Escherichia_coli})_(Vibrio_nigripulchritudo)_[C82.A03]	MER0462521	Jelly	0	37	0.025	40
func_249577455622	subfamily_S9C_unassigned_peptidases_(Photobacterium_profundum)_[S09.UPC]	MER0017253	Jelly	0	37	0.025	40
func_24a0df5f575f	_(Pseudomonas_sp._TKP)_[G05.UPW]	MER0506880	Control,Jelly	0.13513513513513514	37	0.225	40
func_24aac3a9c5c1	family_M16_non-peptidase_homologues_(Robiginitalea_biformata)_[M16.UNW]	MER0063137	Control	0.08108108108108109	37	0	40
func_24ac3d13e5cb	C-terminal_processing_peptidase-3_(Sagittula_stellata)_[S41.004]	MER0105177	Control	0.02702702702702703	37	0	40
func_24ae4b4da67a	subfamily_S41A_unassigned_peptidases_(Azoarcus_sp._BH72)_[S41.UPA]	MER0075463	Control	0.02702702702702703	37	0	40
func_24b8cea72d8f	_(Pseudoalteromonas_flavipulchra)_[G04.UPW]	MER0336581	Jelly	0	37	0.025	40
func_24be4df35e44	family_S9_non-peptidase_homologues_(Mesorhizobium_opportunistum)_[S09.UNW]	MER0210024	Control	0.02702702702702703	37	0	40
func_24d18bf6cdd8	dipeptidyl-peptidase_IIIB_({Bacteroides_thetaiotaomicron}-type)_(Flexibacter_litoralis)_[M49.003]	MER0368809		0	37	0	40
func_24f441f1a3bd	subfamily_M48C_unassigned_peptidases_(Thioalkalivibrio_sulfidiphilus)_[M48.UPC]	MER0153277	Control,Jelly	0.08108108108108109	37	0.025	40
func_24f64190449e	family_I87_unassigned_peptidase_inhibitors_(Pseudoalteromonas_piscicida)_[I87.UPW]	MER0409402,MER0799616	Jelly	0	37	0.075	40
func_2506ef5734a1	subfamily_S8A_non-peptidase_homologues_(Hymenobacter_sp._APR13)_[S08.UNA]	MER0968755	Jelly	0	37	0.025	40
func_250a22f0e0bf	dipeptidyl-peptidase_11_({Porphyromonas_gingivalis}-type)_(Capnocytophaga_canimorsus)_[S46.002]	MER0255367	Jelly	0	37	0.025	40
func_2519ff581672	family_M75_unassigned_peptidases_(Oceanobacter_sp._RED65)_[M75.UPW]	MER0144377	Control,Jelly	0.05405405405405406	37	0.05	40
func_2521bb6d73dd	GYO_0385_g.p._({Bacillus_subtilis})_(Fluviicola_taffensis)_[S12.A23]	MER0243068	Jelly	0	37	0.075	40
func_2522ec1b1190	subfamily_M48C_unassigned_peptidases_(Hahella_chejuensis)_[M48.UPC]	MER0059210	Control	0.02702702702702703	37	0	40
func_253692a1d887	family_M17_unassigned_peptidases_(Myroides_profundi)_[M17.UPW]	MER0930551	Jelly	0	37	0.025	40
func_2539d433ac38	family_M74_unassigned_peptidases_(Oceanicola_granulosus)_[M74.UPW]	MER0084023	Control	0.02702702702702703	37	0	40
func_254ef73f6744	esterase_EstB_(Methylobacterium_nodulans)_[S12.950]	MER0153099	Control	0.02702702702702703	37	0	40
func_255c6f0ff0fd	family_M14_non-peptidase_homologues_(Bacteroides_fragilis)_[M14.UNW]	MER0836692	Jelly	0	37	0.025	40
func_256ee1cc1f07	family_S9_unassigned_peptidases_(Vibrio_campbellii)_[S09.UPW]	MER0509618	Control,Jelly	0.02702702702702703	37	0.025	40
func_256f9ba70ef9	family_C56_non-peptidase_homologues_(Methylobacterium_chloromethanicum)_[C56.UNW]	MER0150340	Jelly	0	37	0.025	40
func_2588d5ceb051	family_S33_non-peptidase_homologues_(Thauera_sp._MZ1T)_[S33.UNW]	MER0093722		0	37	0	40
func_258a57a801ba	family_S33_unassigned_peptidases_(Cupriavidus_taiwanensis)_[S33.UPW]	MER0214297	Jelly	0	37	0.05	40
func_258b832ec9d8	subfamily_M23B_unassigned_peptidases_(Polaribacter_irgensii)_[M23.UPB]	MER0083759,MER0083754	Jelly	0	37	0.025	40
func_25b660f640fe	subfamily_S1A_unassigned_peptidases_(Alteromonas_australica)_[S01.UPA]	MER0958096	Jelly	0	37	0.025	40
func_25dbb959fc5a	family_M24_non-peptidase_homologues_(Marinomonas_sp._MED121)_[M24.UNW]	MER0083461	Jelly	0	37	0.025	40
func_25e82f334bb4	subfamily_M16B_unassigned_peptidases_(Puniceispirillum_marinum)_[M16.UPB]	MER0203009	Control,Jelly	0.16216216216216217	37	0.025	40
func_25e8ac0f8e6c	ornithine_acetyltransferase_precursor_(Silicibacter_pomeroyi)_[T05.001]	MER0117596	Control	0.02702702702702703	37	0	40
func_2603b6b99ce8	family_M17_unassigned_peptidases_(Pseudoalteromonas_agarivorans)_[M17.UPW]	MER0930139	Control	0.02702702702702703	37	0	40
func_260b0f6f9957	SCO7095-type_peptidase_(Vibrio_parahaemolyticus)_[S33.010]	MER0034439	Jelly	0	37	0.025	40
func_26118650021d	family_S9_unassigned_peptidases_(Symbiobacterium_thermophilum)_[S09.UPW]	MER0041569	Control	0.05405405405405406	37	0	40
func_26189ea5197b	family_S33_unassigned_peptidases_(Roseobacter_sp._MED193)_[S33.UPW]	MER0211108		0	37	0	40
func_2623d44ea834	family_M56_unassigned_peptidases_(Cyclobacterium_marinum)_[M56.UPW]	MER0272265	Jelly	0	37	0.025	40
func_2640ed0a57b3	family_S54_unassigned_peptidases_(Ornithobacterium_rhinotracheale)_[S54.UPW]	MER1080982	Jelly	0	37	0.025	40
func_26423f10f5f9	subfamily_M14B_non-peptidase_homologues_(Bacteroides_fluxus)_[M14.UNB]	MER0835949	Control	0.02702702702702703	37	0	40
func_264bd2da3d69	family_M48_unassigned_peptidases_(Thalassobacter_sp._16PALIMAR09)_[M48.UPW]	MER0887384	Jelly	0	37	0.025	40
func_2653b81adad0	family_I87_unassigned_peptidase_inhibitors_(Nonlabens_dokdonensis)_[I87.UPW]	MER0803585	Jelly	0	37	0.025	40
func_265649aab7c7	family_M14_unassigned_peptidases_(Mesoflavibacter_zeaxanthinifaciens)_[M14.UPW]	MER0309161	Control,Jelly	0.02702702702702703	37	0.025	40
func_267886814cc0	gamma-glutamyltransferase_1_(bacterial-type)_(Fibrisoma_limi)_[T03.001]	MER0378661	Control	0.02702702702702703	37	0	40
func_267d9a45e052	subfamily_M24B_non-peptidase_homologues_(Aquiluna_sp._IMCC13023)_[M24.UNB]	MER0484096	Control	0.02702702702702703	37	0	40
func_267fda73c654	subfamily_M48C_unassigned_peptidases_(Saprospira_grandis)_[M48.UPC]	MER0889325	Jelly	0	37	0.1	40
func_268181415578	peptidase_Clp_(type_1)_(Dinoroseobacter_shibae)_[S14.001]	MER0074566	Control	0.02702702702702703	37	0	40
func_268e539df0e7	family_S12_unassigned_peptidases_(Marivirga_tractuosa)_[S12.UPW]	MER0298101	Jelly	0	37	0.05	40
func_269d0032d684	subfamily_M23B_non-peptidase_homologues_(Methylophaga_aminisulfidivorans)_[M23.UNB]	MER0477725	Control	0.02702702702702703	37	0	40
func_26a87b471dbc	{Chryseobacterium_meningosepticum}-type_N4-(beta-N-acetylglucosaminyl)-L-asparaginase_(Winogradskyella_sp._PG-2)_[T02.007]	MER1095363	Jelly	0	37	0.025	40
func_26abf1e46c28	subfamily_M20A_unassigned_peptidases_(Sulfitobacter_sp._NAS-14.1)_[M20.UPA]	MER0853473		0	37	0	40
func_26abf4903ecf	_(Shewanella_denitrificans)_[G05.UPW]	MER0071549	Jelly	0	37	0.025	40
func_26b09e94e500	family_S24_unassigned_peptidases_(Zobellia_galactanivorans)_[S24.UPW]	MER0255171		0	37	0	40
func_26b19d8f9e02	cephalosporin_acylase_precursor_(Phaeodactylibacter_xiamenensis)_[S45.002]	MER1064484	Jelly	0	37	0.025	40
func_26cfe17db47e	family_M41_unassigned_peptidases_(Dinoroseobacter_shibae)_[M41.UPW]	MER0074567	Jelly	0	37	0.025	40
func_26e3e9538b66	family_S24_non-peptidase_homologues_(Chitinophaga_pinensis)_[S24.UNW]	MER0194040	Jelly	0	37	0.025	40
func_26feef5f55a5	glutamate_synthase_(NADPH)_large_chain_(Vibrio_splendidus)_[C44.003]	MER0151257		0	37	0	40
func_27006c9b8e8a	oligopeptidase_B_(Elizabethkingia_anophelis)_[S09.010]	MER0490797		0	37	0	40
func_270182550f3e	family_T5_unassigned_peptidases_(Oleispira_antarctica)_[T05.UPW]	MER1103236	Control,Jelly	0.02702702702702703	37	0.025	40
func_27247306eab0	family_M38_non-peptidase_homologues_(Methylokorus_infernorum)_[M38.UNW]	MER0101739		0	37	0	40
func_272b39660e37	subfamily_S9C_unassigned_peptidases_(Peptoclostridium_difficile)_[S09.UPC]	MER0081857	Control	0.02702702702702703	37	0	40
func_2733834af7f8	family_S33_unassigned_peptidases_(Pseudoalteromonas_haloplanktis)_[S33.UPW]	MER0057636,MER0214232,MER0057981,MER0057999	Control,Jelly	0.02702702702702703	37	0.05	40
func_27419890fe30	family_C40_unassigned_peptidases_(Aureitalea_sp._RR4-38)_[C40.UPW]	MER0963542	Control	0.02702702702702703	37	0	40
func_27635561f449	subfamily_M50B_unassigned_peptidases_(Pseudoalteromonas_sp._OCN003)_[M50.UPB]	MER0897985		0	37	0	40
func_276ad45e9877	YnhG_protein_({Escherichia_coli})_()_[C82.A03]	MER0461988	Jelly	0	37	0.025	40
func_276de1ca81f4	subfamily_S9C_unassigned_peptidases_(Coxiella_burnetii)_[S09.UPC]	MER0056210	Control,Jelly	0.05405405405405406	37	0.05	40
func_2774a9d96d33	subfamily_M50B_unassigned_peptidases_(Alteromonas_sp.)_[M50.UPB]	MER0895204	Control	0.02702702702702703	37	0	40
func_2782b68969f7	alanyl_aminopeptidase_(bacterial-type)_(Puniceispirillum_marinum)_[M01.005]	MER0202963	Control,Jelly	0.16216216216216217	37	0.025	40
func_278550844c51	family_C26_unassigned_peptidases_(Rhodothermus_marinus)_[C26.UPW]	MER0130563		0	37	0	40
func_27907ae86150	TrpD_protein_(anthranilate_synthase_component_II)_(Vibrio_splendidus)_[C26.960]	MER0151295	Jelly	0	37	0.025	40
func_279f92a6492f	family_M61_unassigned_peptidases_(Caulobacter_crescentus)_[M61.UPW]	MER0014501	Jelly	0	37	0.025	40
func_27a0b6f51325	subfamily_M23B_non-peptidase_homologues_(Glaciecola_sp._4H-3-7+YE-5)_[M23.UNB]	MER0246272	Control	0.02702702702702703	37	0	40
func_27a57eb74539	family_M82_unassigned_peptidases_(Polaribacter_dokdonensis)_[M82.UPW]	MER0061112	Jelly	0	37	0.025	40
func_27a6f3ff1f92	family_C26_unassigned_peptidases_(Phaeobacter_gallaeciensis)_[C26.UPW]	MER0441398		0	37	0	40
func_27c8d45bfc47	family_M3_unassigned_peptidases_(Sulfitobacter_mediterraneus)_[M03.UPW]	MER0821522		0	37	0	40
func_27df95f7bdd1	family_M13_unassigned_peptidases_(Rufibacter_sp._DG31D)_[M13.UPW]	MER1224092	Jelly	0	37	0.025	40
func_27e0bb901ff8	family_I87_unassigned_peptidase_inhibitors_(Roseivivax_isoporae)_[I87.UPW]	MER0798347,MER0802335	Control	0.02702702702702703	37	0	40
func_27e40a99f51c	family_S33_unassigned_peptidases_(Rhodobacter_sphaeroides)_[S33.UPW]	MER0152841,MER0021872,MER0018130	Control,Jelly	0.05405405405405406	37	0.05	40
func_27f0cbdd0515	family_C56_non-peptidase_homologues_(Shewanella_sp._MR-7)_[C56.UNW]	MER0074432	Jelly	0	37	0.025	40
func_27f14b326098	VesA_peptidase_({Vibrio_cholerae})_(Vibrio_splendidus)_[S01.515]	MER0151372,MER0061956	Jelly	0	37	0.025	40
func_27fa0e172df8	PyrC_protein_({Escherichia_coli})_(Alkalilimnicola_ehrlichii)_[M38.A02]	MER0074330		0	37	0	40
func_27fd6b3ad149	family_S9_unassigned_peptidases_(Sinorhizobium_medicae)_[S09.UPW]	MER0059878	Control	0.05405405405405406	37	0	40
func_27ff86b84a1b	family_M50_unassigned_peptidases_(Salinibacter_ruber)_[M50.UPW]	MER0058275	Control	0.02702702702702703	37	0	40
func_280acaea2569	subfamily_S8A_unassigned_peptidases_(Pseudoalteromonas_sp._NW_4327)_[S08.UPA]	MER0987750	Jelly	0	37	0.025	40
func_280f190fe7d8	GMP_synthase_(Colwellia_psychrerythraea)_[C26.957]	MER0057863	Jelly	0	37	0.1	40
func_28158cc169fc	acyl-homoserine_lactone_acylase_(Thalassotalea_sp._ND16A)_[S45.004]	MER1064184	Control	0.02702702702702703	37	0	40
func_281977d04221	HtpX_peptidase_(Pseudoalteromonas_tunicata)_[M48.002]	MER0178893	Jelly	0	37	0.025	40
func_281e2f9fb871	_(Roseobacter_sp._CCS2)_[G04.UNW]	MER0347694	Control,Jelly	0.05405405405405406	37	0.025	40
func_28207d2ca88a	subfamily_M43B_unassigned_peptidases_(Ancylostoma_ceylanicum)_[M43.UPB]	MER0881916	Jelly	0	37	0.05	40
func_2826c5666fe6	cephalosporin_acylase_precursor_(Plesiocystis_pacifica)_[S45.002]	MER0109479	Control	0.02702702702702703	37	0	40
func_283fcd09a80f	_(Marinobacter_lipolyticus)_[A39.UNW]	MER1375073		0	37	0	40
